,outcome
15162,1
15163,0
15164,0
15165,1
15166,0
15167,1
15168,1
15169,1
15170,0
15171,0
15172,0
15173,1
15174,0
15175,0
15176,0
15177,1
15178,1
15179,0
15180,0
15181,0
15182,1
15183,1
15184,1
15185,0
15186,0
15187,0
15188,0
15189,0
15190,1
15191,0
15192,0
15193,0
15194,0
15195,1
15196,0
15197,1
15198,0
15199,0
15200,1
15201,0
15202,0
15203,0
15204,1
15205,0
15206,0
15207,0
15208,1
15209,0
15210,0
15211,1
15212,1
15213,0
15214,1
15215,1
15216,0
15217,0
15218,1
15219,1
15220,1
15221,0
15222,1
15223,0
15224,0
15225,1
15226,1
15227,0
15228,0
15229,1
15230,0
15231,0
15232,1
15233,0
15234,0
15235,0
15236,1
15237,0
15238,0
15239,0
15240,0
15241,0
15242,0
15243,1
15244,1
15245,1
15246,1
15247,1
15248,1
15249,0
15250,1
15251,0
15252,1
15253,0
15254,0
15255,0
15256,0
15257,1
15258,0
15259,0
15260,1
15261,1
15262,1
15263,0
15264,1
15265,1
15266,1
15267,1
15268,0
15269,1
15270,0
15271,0
15272,1
15273,1
15274,0
15275,0
15276,0
15277,0
15278,0
15279,0
15280,1
15281,0
15282,0
15283,0
15284,1
15285,0
15286,1
15287,1
15288,1
15289,0
15290,1
15291,1
15292,0
15293,0
15294,0
15295,0
15296,0
15297,0
15298,1
15299,1
15300,0
15301,1
15302,0
15303,0
15304,1
15305,1
15306,1
15307,1
15308,1
15309,0
15310,0
15311,1
15312,0
15313,1
15314,0
15315,0
15316,0
15317,0
15318,1
15319,0
15320,1
15321,0
15322,1
15323,1
15324,0
15325,1
15326,1
15327,0
15328,1
15329,0
15330,0
15331,1
15332,0
15333,0
15334,0
15335,0
15336,1
15337,0
15338,0
15339,0
15340,0
15341,0
15342,1
15343,0
15344,0
15345,0
15346,0
15347,0
15348,1
15349,1
15350,0
15351,1
15352,1
15353,0
15354,0
15355,0
15356,0
15357,1
15358,1
15359,0
15360,0
15361,0
15362,1
15363,0
15364,0
15365,1
15366,1
15367,0
15368,1
15369,1
15370,0
15371,1
15372,0
15373,0
15374,1
15375,1
15376,1
15377,0
15378,0
15379,0
15380,0
15381,1
15382,0
15383,0
15384,0
15385,0
15386,0
15387,0
15388,1
15389,0
15390,0
15391,1
15392,1
15393,1
15394,1
15395,1
15396,1
15397,0
15398,0
15399,0
15400,0
15401,1
15402,0
15403,1
15404,0
15405,0
15406,0
15407,1
15408,0
15409,1
15410,0
15411,1
15412,0
15413,1
15414,1
15415,1
15416,0
15417,0
15418,0
15419,1
15420,0
15421,1
15422,1
15423,1
15424,0
15425,1
15426,1
15427,1
15428,0
15429,0
15430,0
15431,1
15432,0
15433,0
15434,0
15435,0
15436,1
15437,1
15438,1
15439,1
15440,1
15441,0
15442,0
15443,0
15444,0
15445,1
15446,0
15447,0
15448,1
15449,1
15450,0
15451,0
15452,0
15453,0
15454,0
15455,0
15456,1
15457,0
15458,1
15459,1
15460,0
15461,1
15462,1
15463,0
15464,0
15465,0
15466,0
15467,0
15468,1
15469,1
15470,0
15471,0
15472,0
15473,1
15474,0
15475,1
15476,0
15477,1
15478,0
15479,0
15480,1
15481,1
15482,0
15483,0
15484,0
15485,1
15486,0
15487,0
15488,0
15489,0
15490,0
15491,1
15492,1
15493,0
15494,0
15495,1
15496,0
15497,1
15498,0
15499,1
15500,0
15501,0
15502,0
15503,1
15504,0
15505,0
15506,0
15507,0
15508,0
15509,1
15510,1
15511,1
15512,1
15513,0
15514,1
15515,1
15516,1
15517,1
15518,0
15519,0
15520,1
15521,0
15522,0
15523,0
15524,0
15525,1
15526,0
15527,0
15528,0
15529,1
15530,0
15531,1
15532,0
15533,1
15534,0
15535,0
15536,1
15537,0
15538,1
15539,1
15540,0
15541,0
15542,1
15543,0
15544,1
15545,1
15546,0
15547,1
15548,0
15549,1
15550,0
15551,0
15552,1
15553,1
15554,0
15555,0
15556,0
15557,1
15558,0
15559,0
15560,1
15561,1
15562,0
15563,1
15564,0
15565,0
15566,1
15567,1
15568,0
15569,1
15570,1
15571,1
15572,1
15573,1
15574,0
15575,0
15576,0
15577,0
15578,1
15579,0
15580,1
15581,0
15582,0
15583,0
15584,0
15585,0
15586,1
15587,1
15588,0
15589,0
15590,0
15591,0
15592,0
15593,0
15594,0
15595,0
15596,1
15597,0
15598,0
15599,0
15600,1
15601,1
15602,0
15603,1
15604,1
15605,0
15606,1
15607,0
15608,0
15609,1
15610,1
15611,0
15612,1
15613,0
15614,1
15615,0
15616,0
15617,0
15618,0
15619,1
15620,1
15621,1
15622,0
15623,1
15624,0
15625,0
15626,0
15627,1
15628,0
15629,0
15630,1
15631,0
15632,0
15633,0
15634,0
15635,1
15636,1
15637,0
15638,1
15639,1
15640,1
15641,0
15642,0
15643,1
15644,0
15645,1
15646,0
15647,0
15648,0
15649,1
15650,0
15651,0
15652,1
15653,1
15654,0
15655,0
15656,0
15657,1
15658,1
15659,0
15660,1
15661,0
15662,1
15663,0
15664,0
15665,0
15666,0
15667,0
15668,0
15669,0
15670,0
15671,0
15672,1
15673,0
15674,0
15675,1
15676,1
15677,1
15678,0
15679,0
15680,1
15681,0
15682,1
15683,1
15684,0
15685,0
15686,1
15687,1
15688,0
15689,1
15690,0
15691,1
15692,1
15693,0
15694,0
15695,0
15696,0
15697,0
15698,1
15699,0
15700,1
15701,0
15702,0
15703,1
15704,1
15705,0
15706,0
15707,1
15708,1
15709,0
15710,1
15711,1
15712,1
15713,1
15714,0
15715,0
15716,1
15717,0
15718,0
15719,0
15720,0
15721,0
15722,0
15723,0
15724,1
15725,0
15726,0
15727,0
15728,0
15729,1
15730,0
15731,0
15732,0
15733,0
15734,0
15735,0
15736,1
15737,0
15738,0
15739,1
15740,1
15741,1
15742,0
15743,0
15744,1
15745,1
15746,0
15747,1
15748,0
15749,0
15750,1
15751,0
15752,1
15753,1
15754,0
15755,0
15756,1
15757,0
15758,0
15759,0
15760,0
15761,1
15762,0
15763,1
15764,0
15765,0
15766,1
15767,0
15768,0
15769,0
15770,0
15771,1
15772,0
15773,0
15774,0
15775,1
15776,0
15777,1
15778,1
15779,0
15780,0
15781,1
15782,0
15783,0
15784,0
15785,1
15786,1
15787,1
15788,1
15789,0
15790,0
15791,0
15792,1
15793,0
15794,1
15795,0
15796,0
15797,0
15798,0
15799,0
15800,0
15801,0
15802,0
15803,0
15804,0
15805,0
15806,0
15807,1
15808,1
15809,1
15810,1
15811,0
15812,0
15813,0
15814,1
15815,0
15816,0
15817,0
15818,1
15819,1
15820,0
15821,0
15822,1
15823,1
15824,1
15825,0
15826,1
15827,0
15828,1
15829,1
15830,0
15831,1
15832,1
15833,0
15834,0
15835,0
15836,0
15837,0
15838,1
15839,0
15840,1
15841,1
15842,1
15843,0
15844,0
15845,1
15846,0
15847,1
15848,0
15849,1
15850,0
15851,0
15852,1
15853,1
15854,1
15855,0
15856,0
15857,0
15858,1
15859,0
15860,1
15861,1
15862,1
15863,0
15864,0
15865,0
15866,0
15867,0
15868,1
15869,0
15870,0
15871,1
15872,0
15873,0
15874,1
15875,0
15876,1
15877,1
15878,0
15879,0
15880,0
15881,0
15882,0
15883,0
15884,0
15885,1
15886,0
15887,0
15888,0
15889,1
15890,0
15891,0
15892,0
15893,0
15894,1
15895,0
15896,0
15897,1
15898,1
15899,0
15900,1
15901,0
15902,0
15903,1
15904,1
15905,1
15906,1
15907,1
15908,0
15909,0
15910,1
15911,0
15912,1
15913,1
15914,1
15915,0
15916,0
15917,0
15918,0
15919,1
15920,1
15921,0
15922,1
15923,0
15924,0
15925,1
15926,0
15927,0
15928,0
15929,0
15930,1
15931,1
15932,0
15933,1
15934,1
15935,0
15936,0
15937,0
15938,1
15939,0
15940,1
15941,1
15942,0
15943,1
15944,0
15945,0
15946,0
15947,1
15948,0
15949,0
15950,1
15951,1
15952,0
15953,1
15954,0
15955,0
15956,0
15957,1
15958,1
15959,0
15960,1
15961,0
15962,1
15963,0
15964,0
15965,0
15966,0
15967,1
15968,0
15969,1
15970,1
15971,1
15972,0
15973,1
15974,0
15975,1
15976,1
15977,0
15978,1
15979,0
15980,0
15981,0
15982,0
15983,1
15984,0
15985,1
15986,0
15987,1
15988,0
15989,0
15990,0
15991,1
15992,1
15993,0
15994,1
15995,0
15996,1
15997,0
15998,1
15999,0
16000,0
16001,0
16002,1
16003,0
16004,1
16005,1
16006,1
16007,0
16008,1
16009,0
16010,0
16011,0
16012,1
16013,1
16014,0
16015,1
16016,0
16017,1
16018,1
16019,0
16020,1
16021,0
16022,1
16023,0
16024,1
16025,0
16026,1
16027,1
16028,0
16029,0
16030,1
16031,0
16032,1
16033,1
16034,0
16035,1
16036,0
16037,0
16038,0
16039,1
16040,0
16041,1
16042,0
16043,1
16044,1
16045,0
16046,0
16047,0
16048,1
16049,0
16050,0
16051,0
16052,0
16053,0
16054,1
16055,0
16056,1
16057,1
16058,0
16059,0
16060,1
16061,0
16062,0
16063,1
16064,0
16065,0
16066,1
16067,1
16068,0
16069,1
16070,0
16071,0
16072,0
16073,0
16074,1
16075,1
16076,0
16077,0
16078,0
16079,1
16080,1
16081,0
16082,1
16083,1
16084,0
16085,0
16086,1
16087,0
16088,0
16089,0
16090,0
16091,1
16092,1
16093,1
16094,1
16095,1
16096,0
16097,0
16098,0
16099,1
16100,0
16101,0
16102,0
16103,0
16104,0
16105,1
16106,0
16107,0
16108,1
16109,1
16110,1
16111,0
16112,1
16113,0
16114,0
16115,1
16116,0
16117,0
16118,0
16119,1
16120,1
16121,1
16122,0
16123,0
16124,1
16125,0
16126,0
16127,0
16128,1
16129,0
16130,1
16131,0
16132,0
16133,1
16134,0
16135,1
16136,1
16137,0
16138,0
16139,1
16140,0
16141,0
16142,1
16143,0
16144,1
16145,1
16146,0
16147,0
16148,0
16149,1
16150,0
16151,1
16152,0
16153,1
16154,1
16155,1
16156,0
16157,0
16158,1
16159,1
16160,1
16161,0
16162,0
16163,0
16164,0
16165,1
16166,0
16167,1
16168,1
16169,0
16170,1
16171,0
16172,1
16173,0
16174,1
16175,0
16176,0
16177,1
16178,0
16179,0
16180,1
16181,1
16182,0
16183,0
16184,0
16185,1
16186,1
16187,0
16188,0
16189,1
16190,0
16191,0
16192,0
16193,0
16194,0
16195,0
16196,0
16197,1
16198,0
16199,0
16200,1
16201,1
16202,1
16203,0
16204,0
16205,1
16206,1
16207,0
16208,1
16209,0
16210,1
16211,0
16212,1
16213,1
16214,0
16215,0
16216,1
16217,0
16218,1
16219,0
16220,1
16221,1
16222,0
16223,0
16224,1
16225,1
16226,0
16227,0
16228,1
16229,0
16230,1
16231,0
16232,0
16233,1
16234,0
16235,1
16236,1
16237,0
16238,0
16239,0
16240,0
16241,0
16242,1
16243,0
16244,1
16245,1
16246,0
16247,1
16248,0
16249,0
16250,0
16251,0
16252,1
16253,1
16254,1
16255,1
16256,0
16257,1
16258,1
16259,0
16260,0
16261,0
16262,0
16263,0
16264,0
16265,0
16266,1
16267,0
16268,1
16269,1
16270,1
16271,1
16272,1
16273,1
16274,1
16275,1
16276,1
16277,0
16278,1
16279,0
16280,0
16281,1
16282,1
16283,0
16284,1
16285,1
16286,0
16287,1
16288,0
16289,0
16290,0
16291,1
16292,0
16293,0
16294,0
16295,1
16296,0
16297,1
16298,1
16299,0
16300,1
16301,0
16302,0
16303,1
16304,0
16305,0
16306,0
16307,1
16308,0
16309,1
16310,0
16311,0
16312,0
16313,0
16314,0
16315,0
16316,0
16317,1
16318,0
16319,0
16320,1
16321,0
16322,0
16323,1
16324,0
16325,0
16326,0
16327,1
16328,0
16329,1
16330,1
16331,0
16332,1
16333,0
16334,0
16335,0
16336,1
16337,1
16338,1
16339,1
16340,0
16341,1
16342,0
16343,1
16344,0
16345,0
16346,0
16347,0
16348,1
16349,1
16350,1
16351,1
16352,0
16353,1
16354,0
16355,1
16356,0
16357,0
16358,0
16359,0
16360,1
16361,0
16362,0
16363,0
16364,0
16365,0
16366,1
16367,0
16368,0
16369,0
16370,1
16371,0
16372,0
16373,0
16374,1
16375,0
16376,1
16377,0
16378,0
16379,1
16380,1
16381,1
16382,1
16383,1
16384,1
16385,0
16386,0
16387,1
16388,0
16389,0
16390,0
16391,0
16392,0
16393,0
16394,0
16395,0
16396,1
16397,1
16398,1
16399,1
16400,0
16401,1
16402,1
16403,1
16404,1
16405,1
16406,0
16407,0
16408,0
16409,0
16410,1
16411,0
16412,0
16413,0
16414,0
16415,1
16416,0
16417,0
16418,0
16419,1
16420,1
16421,0
16422,1
16423,0
16424,1
16425,1
16426,0
16427,0
16428,0
16429,1
16430,0
16431,1
16432,1
16433,0
16434,0
16435,0
16436,1
16437,0
16438,1
16439,1
16440,0
16441,0
16442,0
16443,0
16444,0
16445,0
16446,1
16447,1
16448,0
16449,0
16450,0
16451,0
16452,1
16453,1
16454,1
16455,0
16456,0
16457,0
16458,1
16459,0
16460,0
16461,0
16462,0
16463,0
16464,1
16465,1
16466,0
16467,1
16468,0
16469,0
16470,0
16471,0
16472,1
16473,0
16474,0
16475,0
16476,1
16477,0
16478,1
16479,0
16480,0
16481,1
16482,1
16483,1
16484,0
16485,1
16486,1
16487,1
16488,0
16489,1
16490,0
16491,0
16492,0
16493,1
16494,1
16495,1
16496,1
16497,0
16498,0
16499,0
16500,0
16501,0
16502,0
16503,0
16504,1
16505,1
16506,0
16507,0
16508,0
16509,0
16510,0
16511,1
16512,1
16513,0
16514,0
16515,1
16516,1
16517,1
16518,1
16519,1
16520,1
16521,1
16522,1
16523,0
16524,1
16525,0
16526,0
16527,0
16528,1
16529,1
16530,1
16531,0
16532,1
16533,0
16534,0
16535,0
16536,0
16537,1
16538,0
16539,0
16540,0
16541,0
16542,0
16543,1
16544,1
16545,0
16546,1
16547,0
16548,0
16549,0
16550,1
16551,1
16552,1
16553,1
16554,1
16555,1
16556,0
16557,0
16558,0
16559,0
16560,0
16561,1
16562,1
16563,1
16564,0
16565,0
16566,1
16567,0
16568,1
16569,1
16570,0
16571,1
16572,0
16573,1
16574,0
16575,0
16576,1
16577,1
16578,0
16579,0
16580,1
16581,0
16582,1
16583,1
16584,0
16585,0
16586,0
16587,0
16588,1
16589,1
16590,0
16591,0
16592,0
16593,1
16594,1
16595,0
16596,0
16597,1
16598,1
16599,0
16600,0
16601,0
16602,1
16603,1
16604,0
16605,0
16606,0
16607,1
16608,1
16609,0
16610,1
16611,0
16612,1
16613,1
16614,0
16615,0
16616,1
16617,1
16618,1
16619,0
16620,1
16621,0
16622,1
16623,1
16624,0
16625,0
16626,0
16627,0
16628,0
16629,1
16630,1
16631,0
16632,1
16633,0
16634,0
16635,0
16636,0
16637,0
16638,0
16639,0
16640,0
16641,1
16642,0
16643,0
16644,1
16645,1
16646,0
16647,0
16648,1
16649,1
16650,1
16651,1
16652,0
16653,1
16654,1
16655,0
16656,1
16657,1
16658,0
16659,1
16660,0
16661,0
16662,1
16663,0
16664,0
16665,0
16666,1
16667,0
16668,1
16669,0
16670,1
16671,0
16672,1
16673,0
16674,1
16675,1
16676,1
16677,0
16678,1
16679,0
16680,0
16681,0
16682,0
16683,0
16684,0
16685,0
16686,1
16687,0
16688,0
16689,0
16690,0
16691,0
16692,0
16693,0
16694,1
16695,1
16696,0
16697,0
16698,0
16699,0
16700,0
16701,0
16702,1
16703,0
16704,0
16705,0
16706,1
16707,1
16708,1
16709,0
16710,1
16711,1
16712,0
16713,1
16714,1
16715,0
16716,0
16717,1
16718,1
16719,0
16720,1
16721,0
16722,1
16723,1
16724,0
16725,1
16726,0
16727,1
16728,1
16729,0
16730,1
16731,0
16732,0
16733,1
16734,1
16735,0
16736,0
16737,1
16738,0
16739,1
16740,1
16741,0
16742,1
16743,0
16744,1
16745,0
16746,1
16747,0
16748,1
16749,1
16750,0
16751,0
16752,0
16753,0
16754,0
16755,0
16756,0
16757,1
16758,0
16759,0
16760,1
16761,1
16762,1
16763,0
16764,1
16765,1
16766,1
16767,1
16768,0
16769,1
16770,0
16771,0
16772,0
16773,1
16774,0
16775,0
16776,1
16777,0
16778,1
16779,0
16780,0
16781,1
16782,0
16783,0
16784,1
16785,0
16786,0
16787,1
16788,1
16789,1
16790,1
16791,1
16792,0
16793,1
16794,0
16795,1
16796,0
16797,0
16798,0
16799,0
16800,0
16801,1
16802,1
16803,0
16804,1
16805,0
16806,1
16807,0
16808,1
16809,0
16810,1
16811,1
16812,0
16813,1
16814,0
16815,0
16816,0
16817,0
16818,0
16819,1
16820,0
16821,1
16822,0
16823,0
16824,0
16825,1
16826,0
16827,1
16828,1
16829,0
16830,1
16831,0
16832,0
16833,1
16834,1
16835,1
16836,0
16837,0
16838,1
16839,0
16840,1
16841,1
16842,1
16843,0
16844,1
16845,1
16846,1
16847,1
16848,0
16849,0
16850,1
16851,0
16852,1
16853,1
16854,1
16855,0
16856,0
16857,1
16858,0
16859,0
16860,0
16861,0
16862,1
16863,0
16864,0
16865,0
16866,1
16867,0
16868,1
16869,0
16870,0
16871,1
16872,1
16873,0
16874,0
16875,0
16876,0
16877,1
16878,0
16879,1
16880,1
16881,0
16882,1
16883,0
16884,0
16885,0
16886,1
16887,0
16888,0
16889,1
16890,1
16891,1
16892,0
16893,0
16894,0
16895,0
16896,1
16897,0
16898,0
16899,0
16900,0
16901,0
16902,0
16903,0
16904,1
16905,1
16906,0
16907,1
16908,0
16909,1
16910,0
16911,0
16912,1
16913,1
16914,0
16915,1
16916,0
16917,1
16918,0
16919,1
16920,0
16921,0
16922,1
16923,0
16924,0
16925,0
16926,0
16927,0
16928,0
16929,0
16930,1
16931,0
16932,0
16933,0
16934,0
16935,0
16936,0
16937,0
16938,0
16939,1
16940,1
16941,0
16942,0
16943,0
16944,0
16945,1
16946,0
16947,1
16948,0
16949,1
16950,1
16951,0
16952,0
16953,0
16954,0
16955,0
16956,0
16957,1
16958,1
16959,1
16960,1
16961,1
16962,1
16963,1
16964,0
16965,0
16966,0
16967,1
16968,1
16969,0
16970,0
16971,0
16972,0
16973,0
16974,1
16975,1
16976,1
16977,0
16978,1
16979,0
16980,1
16981,1
16982,1
16983,1
16984,1
16985,1
16986,1
16987,0
16988,1
16989,1
16990,1
16991,0
16992,1
16993,0
16994,0
16995,1
16996,0
16997,1
16998,1
16999,0
17000,1
17001,0
17002,1
17003,0
17004,0
17005,0
17006,1
17007,1
17008,1
17009,0
17010,1
17011,1
17012,1
17013,0
17014,1
17015,1
17016,0
17017,1
17018,1
17019,1
17020,0
17021,1
17022,1
17023,0
17024,0
17025,0
17026,1
17027,0
17028,0
17029,1
17030,1
17031,0
17032,0
17033,0
17034,0
17035,0
17036,0
17037,0
17038,0
17039,0
17040,1
17041,1
17042,0
17043,1
17044,0
17045,0
17046,0
17047,1
17048,1
17049,1
17050,0
17051,0
17052,0
17053,0
17054,0
17055,0
17056,0
17057,1
17058,1
17059,0
17060,1
17061,0
17062,1
17063,1
17064,0
17065,1
17066,1
17067,0
17068,0
17069,0
17070,0
17071,0
17072,0
17073,0
17074,0
17075,1
17076,1
17077,1
17078,0
17079,1
17080,1
17081,0
17082,1
17083,1
17084,1
17085,0
17086,0
17087,0
17088,0
17089,0
17090,0
17091,0
17092,0
17093,1
17094,0
17095,0
17096,1
17097,1
17098,0
17099,0
17100,0
17101,1
17102,1
17103,0
17104,0
17105,0
17106,0
17107,0
17108,0
17109,1
17110,1
17111,1
17112,0
17113,1
17114,0
17115,1
17116,0
17117,0
17118,1
17119,1
17120,1
17121,0
17122,0
17123,1
17124,1
17125,1
17126,0
17127,1
17128,1
17129,0
17130,1
17131,0
17132,1
17133,1
17134,1
17135,0
17136,0
17137,1
17138,0
17139,0
17140,1
17141,0
17142,0
17143,1
17144,0
17145,0
17146,0
17147,0
17148,1
17149,0
17150,1
17151,0
17152,0
17153,1
17154,0
17155,0
17156,1
17157,1
17158,0
17159,0
17160,0
17161,1
17162,1
17163,1
17164,0
17165,0
17166,0
17167,0
17168,1
17169,0
17170,0
17171,0
17172,0
17173,0
17174,1
17175,0
17176,0
17177,0
17178,1
17179,0
17180,0
17181,0
17182,0
17183,0
17184,0
17185,1
17186,0
17187,1
17188,0
17189,1
17190,1
17191,0
17192,0
17193,1
17194,0
17195,0
17196,0
17197,0
17198,0
17199,0
17200,1
17201,1
17202,0
17203,0
17204,0
17205,1
17206,1
17207,0
17208,0
17209,0
17210,1
17211,0
17212,0
17213,0
17214,0
17215,0
17216,0
17217,0
17218,1
17219,1
17220,0
17221,0
17222,0
17223,1
17224,1
17225,1
17226,1
17227,0
17228,1
17229,1
17230,0
17231,0
17232,0
17233,0
17234,0
17235,0
17236,0
17237,0
17238,0
17239,1
17240,0
17241,0
17242,0
17243,0
17244,1
17245,0
17246,1
17247,1
17248,0
17249,1
17250,1
17251,1
17252,0
17253,1
17254,0
17255,0
17256,0
17257,0
17258,1
17259,1
17260,0
17261,1
17262,0
17263,1
17264,0
17265,0
17266,1
17267,0
17268,1
17269,1
17270,0
17271,0
17272,0
17273,1
17274,0
17275,0
17276,0
17277,0
17278,1
17279,1
17280,0
17281,0
17282,1
17283,1
17284,0
17285,1
17286,0
17287,1
17288,0
17289,1
17290,0
17291,0
17292,0
17293,1
17294,0
17295,1
17296,0
17297,0
17298,0
17299,0
17300,0
17301,1
17302,0
17303,0
17304,1
17305,1
17306,0
17307,1
17308,1
17309,1
17310,1
17311,0
17312,1
17313,0
17314,0
17315,1
17316,0
17317,1
17318,0
17319,1
17320,0
17321,0
17322,1
17323,0
17324,1
17325,1
17326,0
17327,1
17328,1
17329,0
17330,0
17331,1
17332,0
17333,0
17334,0
17335,0
17336,0
17337,0
17338,0
17339,1
17340,0
17341,1
17342,0
17343,1
17344,0
17345,1
17346,0
17347,0
17348,1
17349,0
17350,0
17351,1
17352,1
17353,0
17354,0
17355,0
17356,1
17357,0
17358,1
17359,0
17360,0
17361,0
17362,0
17363,0
17364,0
17365,0
17366,1
17367,0
17368,1
17369,0
17370,1
17371,0
17372,1
17373,0
17374,0
17375,0
17376,0
17377,1
17378,1
17379,1
17380,0
17381,0
17382,0
17383,1
17384,1
17385,0
17386,0
17387,0
17388,0
17389,0
17390,0
17391,1
17392,1
17393,0
17394,1
17395,0
17396,1
17397,0
17398,0
17399,1
17400,1
17401,1
17402,0
17403,0
17404,1
17405,1
17406,0
17407,0
17408,1
17409,1
17410,1
17411,0
17412,0
17413,1
17414,0
17415,0
17416,1
17417,0
17418,0
17419,0
17420,0
17421,0
17422,0
17423,0
17424,0
17425,0
17426,1
17427,0
17428,0
17429,1
17430,0
17431,1
17432,0
17433,0
17434,0
17435,0
17436,0
17437,1
17438,0
17439,0
17440,0
17441,0
17442,0
17443,0
17444,0
17445,0
17446,0
17447,1
17448,0
17449,0
17450,1
17451,1
17452,0
17453,0
17454,0
17455,1
17456,0
17457,1
17458,0
17459,0
17460,0
17461,0
17462,0
17463,0
17464,0
17465,0
17466,1
17467,0
17468,0
17469,1
17470,0
17471,1
17472,0
17473,0
17474,1
17475,1
17476,1
17477,1
17478,0
17479,1
17480,1
17481,1
17482,1
17483,0
17484,0
17485,1
17486,0
17487,1
17488,1
17489,1
17490,0
17491,1
17492,0
17493,1
17494,0
17495,0
17496,0
17497,0
17498,0
17499,0
17500,0
17501,0
17502,0
17503,1
17504,0
17505,0
17506,1
17507,1
17508,0
17509,1
17510,0
17511,0
17512,0
17513,1
17514,0
17515,1
17516,1
17517,1
17518,0
17519,1
17520,1
17521,1
17522,1
17523,1
17524,0
17525,1
17526,1
17527,0
17528,0
17529,1
17530,0
17531,0
17532,0
17533,1
17534,1
17535,0
17536,0
17537,0
17538,1
17539,1
17540,1
17541,0
17542,0
17543,0
17544,1
17545,0
17546,1
17547,1
17548,1
17549,1
17550,1
17551,0
17552,1
17553,1
17554,0
17555,1
17556,0
17557,0
17558,0
17559,0
17560,1
17561,0
17562,1
17563,0
17564,0
17565,1
17566,0
17567,0
17568,0
17569,1
17570,0
17571,0
17572,0
17573,1
17574,0
17575,1
17576,1
17577,0
17578,1
17579,0
17580,0
17581,1
17582,0
17583,0
17584,1
17585,0
17586,1
17587,0
17588,1
17589,1
17590,0
17591,0
17592,1
17593,1
17594,1
17595,1
17596,1
17597,1
17598,1
17599,1
17600,1
17601,1
17602,1
17603,0
17604,1
17605,1
17606,0
17607,1
17608,0
17609,1
17610,0
17611,1
17612,1
17613,0
17614,0
17615,1
17616,1
17617,1
17618,0
17619,1
17620,0
17621,1
17622,1
17623,0
17624,0
17625,1
17626,0
17627,1
17628,0
17629,1
17630,1
17631,0
17632,0
17633,0
17634,0
17635,1
17636,0
17637,1
17638,0
17639,0
17640,0
17641,0
17642,0
17643,1
17644,0
17645,1
17646,0
17647,1
17648,0
17649,0
17650,0
17651,0
17652,0
17653,0
17654,1
17655,0
17656,1
17657,0
17658,0
17659,0
17660,1
17661,1
17662,0
17663,0
17664,0
17665,1
17666,1
17667,0
17668,1
17669,0
17670,1
17671,1
17672,1
17673,1
17674,0
17675,0
17676,1
17677,1
17678,0
17679,0
17680,0
17681,0
17682,0
17683,0
17684,1
17685,0
17686,1
17687,0
17688,0
17689,1
17690,0
17691,1
17692,1
17693,0
17694,0
17695,0
17696,0
17697,1
17698,1
17699,1
17700,1
17701,0
17702,0
17703,1
17704,0
17705,1
17706,0
17707,0
17708,0
17709,1
17710,0
17711,0
17712,1
17713,0
17714,1
17715,0
17716,0
17717,0
17718,1
17719,0
17720,1
17721,1
17722,1
17723,0
17724,0
17725,0
17726,0
17727,0
17728,1
17729,0
17730,1
17731,0
17732,0
17733,0
17734,0
17735,0
17736,0
17737,0
17738,0
17739,1
17740,0
17741,1
17742,1
17743,1
17744,1
17745,1
17746,0
17747,0
17748,0
17749,0
17750,0
17751,1
17752,1
17753,0
17754,1
17755,0
17756,0
17757,1
17758,0
17759,0
17760,0
17761,0
17762,0
17763,0
17764,0
17765,0
17766,1
17767,1
17768,0
17769,0
17770,0
17771,1
17772,1
17773,0
17774,0
17775,0
17776,0
17777,1
17778,0
17779,1
17780,0
17781,1
17782,0
17783,0
17784,1
17785,0
17786,0
17787,1
17788,0
17789,0
17790,1
17791,0
17792,1
17793,1
17794,1
17795,1
17796,1
17797,0
17798,0
17799,0
17800,0
17801,1
17802,0
17803,0
17804,0
17805,0
17806,0
17807,1
17808,0
17809,0
17810,0
17811,0
17812,0
17813,0
17814,0
17815,1
17816,0
17817,0
17818,0
17819,1
17820,0
17821,0
17822,0
17823,0
17824,1
17825,0
17826,1
17827,1
17828,1
17829,1
17830,0
17831,0
17832,1
17833,1
17834,0
17835,1
17836,1
17837,1
17838,1
17839,1
17840,1
17841,1
17842,1
17843,1
17844,0
17845,0
17846,0
17847,1
17848,1
17849,0
17850,1
17851,1
17852,0
17853,0
17854,0
17855,1
17856,0
17857,0
17858,1
17859,1
17860,1
17861,0
17862,0
17863,1
17864,0
17865,0
17866,1
17867,1
17868,1
17869,0
17870,0
17871,0
17872,1
17873,0
17874,1
17875,0
17876,0
17877,0
17878,1
17879,0
17880,0
17881,1
17882,0
17883,0
17884,0
17885,1
17886,1
17887,0
17888,0
17889,1
17890,0
17891,1
17892,0
17893,0
17894,0
17895,0
17896,0
17897,0
17898,0
17899,1
17900,1
17901,0
17902,0
17903,1
17904,1
17905,1
17906,0
17907,0
17908,1
17909,1
17910,0
17911,0
17912,0
17913,0
17914,0
17915,1
17916,0
17917,1
17918,1
17919,1
17920,0
17921,1
17922,0
17923,1
17924,1
17925,0
17926,0
17927,1
17928,0
17929,1
17930,1
17931,0
17932,0
17933,0
17934,0
17935,0
17936,1
17937,0
17938,0
17939,0
17940,1
17941,1
17942,0
17943,0
17944,0
17945,1
17946,1
17947,0
17948,0
17949,0
17950,0
17951,1
17952,1
17953,0
17954,0
17955,0
17956,1
17957,1
17958,0
17959,0
17960,0
