,outcome
15172,1
15173,0
15174,1
15175,0
15176,0
15177,0
15178,0
15179,1
15180,1
15181,0
15182,1
15183,0
15184,1
15185,0
15186,1
15187,1
15188,1
15189,0
15190,0
15191,0
15192,1
15193,0
15194,1
15195,0
15196,0
15197,0
15198,1
15199,1
15200,0
15201,0
15202,0
15203,1
15204,0
15205,0
15206,1
15207,1
15208,0
15209,0
15210,0
15211,0
15212,0
15213,1
15214,1
15215,1
15216,0
15217,0
15218,1
15219,0
15220,1
15221,1
15222,0
15223,1
15224,1
15225,0
15226,0
15227,0
15228,0
15229,0
15230,0
15231,0
15232,1
15233,1
15234,0
15235,0
15236,1
15237,0
15238,1
15239,0
15240,1
15241,0
15242,1
15243,0
15244,1
15245,0
15246,1
15247,1
15248,1
15249,0
15250,1
15251,1
15252,1
15253,0
15254,1
15255,0
15256,0
15257,0
15258,1
15259,0
15260,0
15261,0
15262,0
15263,0
15264,0
15265,1
15266,1
15267,0
15268,0
15269,1
15270,0
15271,0
15272,0
15273,0
15274,1
15275,1
15276,0
15277,1
15278,0
15279,1
15280,0
15281,0
15282,0
15283,0
15284,0
15285,1
15286,0
15287,0
15288,0
15289,1
15290,0
15291,1
15292,1
15293,0
15294,0
15295,0
15296,0
15297,1
15298,1
15299,1
15300,0
15301,1
15302,0
15303,1
15304,1
15305,0
15306,1
15307,0
15308,1
15309,0
15310,1
15311,0
15312,0
15313,1
15314,0
15315,0
15316,0
15317,0
15318,0
15319,0
15320,0
15321,0
15322,0
15323,0
15324,0
15325,0
15326,0
15327,0
15328,0
15329,1
15330,0
15331,0
15332,0
15333,0
15334,1
15335,0
15336,1
15337,0
15338,0
15339,1
15340,1
15341,0
15342,1
15343,0
15344,1
15345,0
15346,0
15347,0
15348,1
15349,0
15350,0
15351,1
15352,0
15353,0
15354,0
15355,1
15356,1
15357,1
15358,0
15359,0
15360,1
15361,0
15362,1
15363,0
15364,0
15365,1
15366,0
15367,1
15368,0
15369,1
15370,1
15371,1
15372,0
15373,0
15374,0
15375,0
15376,0
15377,1
15378,1
15379,1
15380,1
15381,1
15382,1
15383,1
15384,1
15385,1
15386,1
15387,0
15388,1
15389,0
15390,1
15391,0
15392,1
15393,0
15394,0
15395,0
15396,0
15397,0
15398,0
15399,0
15400,0
15401,0
15402,1
15403,1
15404,0
15405,0
15406,1
15407,1
15408,0
15409,0
15410,0
15411,0
15412,0
15413,1
15414,0
15415,0
15416,1
15417,0
15418,0
15419,1
15420,1
15421,0
15422,0
15423,1
15424,1
15425,0
15426,0
15427,1
15428,0
15429,0
15430,1
15431,0
15432,0
15433,0
15434,0
15435,1
15436,0
15437,0
15438,1
15439,0
15440,0
15441,1
15442,0
15443,0
15444,1
15445,1
15446,0
15447,1
15448,1
15449,1
15450,1
15451,0
15452,0
15453,0
15454,1
15455,0
15456,0
15457,1
15458,0
15459,0
15460,0
15461,0
15462,1
15463,0
15464,0
15465,1
15466,1
15467,1
15468,0
15469,0
15470,0
15471,1
15472,0
15473,0
15474,0
15475,0
15476,0
15477,0
15478,1
15479,0
15480,1
15481,0
15482,0
15483,1
15484,0
15485,0
15486,1
15487,0
15488,1
15489,0
15490,0
15491,1
15492,0
15493,0
15494,0
15495,1
15496,0
15497,1
15498,1
15499,0
15500,0
15501,0
15502,0
15503,0
15504,0
15505,0
15506,0
15507,0
15508,1
15509,1
15510,1
15511,1
15512,0
15513,1
15514,0
15515,0
15516,0
15517,1
15518,0
15519,0
15520,0
15521,1
15522,0
15523,0
15524,0
15525,0
15526,0
15527,0
15528,1
15529,0
15530,0
15531,1
15532,0
15533,0
15534,1
15535,1
15536,0
15537,0
15538,0
15539,1
15540,0
15541,0
15542,0
15543,0
15544,0
15545,0
15546,1
15547,1
15548,0
15549,0
15550,1
15551,0
15552,1
15553,1
15554,1
15555,1
15556,0
15557,0
15558,1
15559,1
15560,1
15561,0
15562,0
15563,0
15564,1
15565,0
15566,0
15567,0
15568,0
15569,1
15570,1
15571,0
15572,1
15573,1
15574,0
15575,0
15576,0
15577,0
15578,0
15579,0
15580,1
15581,1
15582,0
15583,1
15584,1
15585,1
15586,0
15587,0
15588,0
15589,0
15590,0
15591,0
15592,1
15593,1
15594,1
15595,0
15596,1
15597,0
15598,0
15599,1
15600,1
15601,1
15602,0
15603,1
15604,0
15605,0
15606,1
15607,0
15608,1
15609,0
15610,0
15611,1
15612,1
15613,1
15614,0
15615,1
15616,1
15617,0
15618,1
15619,0
15620,1
15621,0
15622,1
15623,0
15624,0
15625,0
15626,1
15627,0
15628,0
15629,0
15630,1
15631,0
15632,1
15633,1
15634,0
15635,1
15636,0
15637,1
15638,0
15639,0
15640,0
15641,0
15642,1
15643,0
15644,1
15645,0
15646,1
15647,0
15648,1
15649,0
15650,0
15651,0
15652,1
15653,0
15654,1
15655,1
15656,0
15657,0
15658,0
15659,1
15660,0
15661,1
15662,0
15663,1
15664,1
15665,0
15666,0
15667,0
15668,0
15669,1
15670,1
15671,0
15672,0
15673,0
15674,0
15675,0
15676,1
15677,1
15678,0
15679,0
15680,1
15681,0
15682,1
15683,1
15684,0
15685,0
15686,0
15687,0
15688,0
15689,0
15690,0
15691,0
15692,0
15693,0
15694,0
15695,0
15696,0
15697,0
15698,0
15699,1
15700,0
15701,0
15702,0
15703,0
15704,1
15705,1
15706,1
15707,1
15708,1
15709,0
15710,1
15711,0
15712,1
15713,1
15714,0
15715,0
15716,1
15717,1
15718,1
15719,1
15720,1
15721,0
15722,0
15723,1
15724,0
15725,0
15726,1
15727,0
15728,0
15729,1
15730,1
15731,0
15732,0
15733,0
15734,0
15735,0
15736,0
15737,1
15738,1
15739,0
15740,1
15741,1
15742,1
15743,0
15744,1
15745,0
15746,0
15747,1
15748,0
15749,0
15750,1
15751,0
15752,1
15753,1
15754,0
15755,0
15756,0
15757,1
15758,1
15759,1
15760,0
15761,0
15762,0
15763,1
15764,1
15765,0
15766,1
15767,1
15768,0
15769,0
15770,0
15771,1
15772,0
15773,1
15774,0
15775,0
15776,0
15777,0
15778,0
15779,1
15780,0
15781,1
15782,1
15783,0
15784,0
15785,1
15786,1
15787,1
15788,1
15789,0
15790,1
15791,0
15792,0
15793,0
15794,0
15795,0
15796,1
15797,1
15798,0
15799,0
15800,0
15801,0
15802,0
15803,1
15804,0
15805,0
15806,0
15807,0
15808,0
15809,0
15810,1
15811,1
15812,0
15813,1
15814,1
15815,0
15816,0
15817,0
15818,1
15819,0
15820,1
15821,0
15822,0
15823,0
15824,0
15825,0
15826,0
15827,0
15828,0
15829,1
15830,1
15831,1
15832,0
15833,1
15834,0
15835,1
15836,0
15837,0
15838,0
15839,0
15840,1
15841,1
15842,0
15843,1
15844,1
15845,0
15846,0
15847,0
15848,1
15849,0
15850,0
15851,0
15852,1
15853,0
15854,0
15855,1
15856,0
15857,0
15858,0
15859,1
15860,0
15861,0
15862,1
15863,1
15864,0
15865,0
15866,1
15867,0
15868,1
15869,0
15870,1
15871,0
15872,1
15873,1
15874,0
15875,0
15876,0
15877,0
15878,1
15879,1
15880,0
15881,0
15882,1
15883,1
15884,0
15885,0
15886,0
15887,1
15888,1
15889,1
15890,1
15891,0
15892,0
15893,1
15894,0
15895,0
15896,1
15897,0
15898,0
15899,0
15900,0
15901,0
15902,0
15903,0
15904,1
15905,0
15906,1
15907,1
15908,1
15909,1
15910,1
15911,0
15912,0
15913,1
15914,1
15915,1
15916,0
15917,0
15918,0
15919,0
15920,0
15921,0
15922,1
15923,0
15924,0
15925,1
15926,1
15927,0
15928,1
15929,0
15930,1
15931,0
15932,0
15933,1
15934,0
15935,0
15936,0
15937,0
15938,1
15939,0
15940,0
15941,0
15942,1
15943,1
15944,0
15945,0
15946,0
15947,1
15948,0
15949,0
15950,0
15951,1
15952,1
15953,1
15954,1
15955,1
15956,1
15957,0
15958,0
15959,0
15960,0
15961,0
15962,1
15963,1
15964,0
15965,0
15966,1
15967,0
15968,0
15969,1
15970,0
15971,0
15972,0
15973,1
15974,0
15975,0
15976,0
15977,1
15978,1
15979,0
15980,0
15981,0
15982,1
15983,0
15984,0
15985,0
15986,0
15987,1
15988,0
15989,0
15990,0
15991,1
15992,1
15993,0
15994,0
15995,1
15996,0
15997,0
15998,1
15999,1
16000,0
16001,0
16002,1
16003,1
16004,1
16005,1
16006,0
16007,0
16008,1
16009,0
16010,1
16011,1
16012,1
16013,0
16014,1
16015,1
16016,0
16017,1
16018,1
16019,1
16020,0
16021,0
16022,0
16023,0
16024,0
16025,0
16026,0
16027,0
16028,1
16029,0
16030,1
16031,0
16032,1
16033,1
16034,0
16035,0
16036,0
16037,0
16038,1
16039,1
16040,1
16041,0
16042,1
16043,1
16044,1
16045,1
16046,0
16047,0
16048,0
16049,0
16050,0
16051,0
16052,0
16053,0
16054,1
16055,0
16056,0
16057,0
16058,0
16059,0
16060,0
16061,0
16062,1
16063,0
16064,0
16065,1
16066,0
16067,0
16068,1
16069,1
16070,0
16071,1
16072,1
16073,0
16074,0
16075,0
16076,1
16077,0
16078,1
16079,0
16080,0
16081,0
16082,1
16083,0
16084,0
16085,1
16086,1
16087,0
16088,0
16089,0
16090,1
16091,0
16092,0
16093,0
16094,1
16095,0
16096,0
16097,0
16098,0
16099,1
16100,0
16101,1
16102,0
16103,1
16104,1
16105,0
16106,0
16107,1
16108,1
16109,1
16110,0
16111,0
16112,0
16113,0
16114,0
16115,0
16116,1
16117,0
16118,1
16119,0
16120,0
16121,0
16122,0
16123,1
16124,1
16125,1
16126,1
16127,1
16128,0
16129,1
16130,0
16131,0
16132,1
16133,1
16134,0
16135,0
16136,0
16137,0
16138,0
16139,1
16140,1
16141,1
16142,1
16143,0
16144,1
16145,0
16146,0
16147,0
16148,0
16149,1
16150,0
16151,0
16152,1
16153,1
16154,1
16155,1
16156,0
16157,1
16158,0
16159,1
16160,1
16161,0
16162,0
16163,1
16164,1
16165,1
16166,0
16167,1
16168,0
16169,0
16170,1
16171,0
16172,0
16173,0
16174,0
16175,1
16176,0
16177,0
16178,0
16179,1
16180,0
16181,1
16182,1
16183,1
16184,1
16185,0
16186,1
16187,1
16188,1
16189,0
16190,0
16191,0
16192,1
16193,0
16194,1
16195,0
16196,0
16197,0
16198,0
16199,1
16200,0
16201,0
16202,1
16203,0
16204,0
16205,0
16206,1
16207,1
16208,0
16209,0
16210,0
16211,0
16212,0
16213,0
16214,1
16215,1
16216,0
16217,0
16218,0
16219,1
16220,0
16221,1
16222,0
16223,0
16224,1
16225,1
16226,0
16227,1
16228,1
16229,0
16230,0
16231,0
16232,0
16233,1
16234,1
16235,1
16236,1
16237,1
16238,1
16239,1
16240,0
16241,0
16242,1
16243,0
16244,1
16245,0
16246,1
16247,1
16248,1
16249,1
16250,0
16251,1
16252,1
16253,0
16254,1
16255,1
16256,0
16257,1
16258,0
16259,0
16260,1
16261,0
16262,1
16263,1
16264,1
16265,1
16266,1
16267,1
16268,1
16269,1
16270,0
16271,1
16272,1
16273,0
16274,0
16275,0
16276,0
16277,1
16278,0
16279,1
16280,1
16281,1
16282,0
16283,0
16284,1
16285,1
16286,1
16287,1
16288,0
16289,0
16290,1
16291,0
16292,1
16293,0
16294,0
16295,1
16296,1
16297,1
16298,0
16299,1
16300,0
16301,0
16302,0
16303,0
16304,0
16305,0
16306,0
16307,0
16308,0
16309,1
16310,1
16311,0
16312,0
16313,0
16314,0
16315,0
16316,0
16317,0
16318,0
16319,1
16320,0
16321,1
16322,0
16323,1
16324,0
16325,0
16326,0
16327,0
16328,0
16329,1
16330,1
16331,1
16332,0
16333,1
16334,0
16335,0
16336,1
16337,0
16338,1
16339,1
16340,0
16341,0
16342,0
16343,0
16344,1
16345,0
16346,1
16347,1
16348,1
16349,0
16350,0
16351,1
16352,0
16353,0
16354,0
16355,0
16356,0
16357,0
16358,1
16359,1
16360,1
16361,0
16362,1
16363,0
16364,1
16365,0
16366,0
16367,0
16368,0
16369,1
16370,1
16371,1
16372,1
16373,0
16374,0
16375,1
16376,0
16377,0
16378,0
16379,0
16380,0
16381,1
16382,1
16383,0
16384,1
16385,1
16386,1
16387,0
16388,1
16389,1
16390,1
16391,1
16392,0
16393,0
16394,1
16395,0
16396,0
16397,0
16398,1
16399,0
16400,0
16401,1
16402,1
16403,1
16404,0
16405,1
16406,1
16407,0
16408,1
16409,1
16410,0
16411,1
16412,0
16413,1
16414,1
16415,0
16416,0
16417,0
16418,1
16419,0
16420,1
16421,0
16422,1
16423,1
16424,0
16425,1
16426,0
16427,1
16428,1
16429,1
16430,0
16431,1
16432,0
16433,0
16434,0
16435,0
16436,1
16437,1
16438,0
16439,0
16440,0
16441,1
16442,1
16443,1
16444,0
16445,1
16446,1
16447,0
16448,0
16449,0
16450,0
16451,0
16452,1
16453,0
16454,0
16455,1
16456,0
16457,0
16458,1
16459,0
16460,0
16461,1
16462,0
16463,1
16464,0
16465,0
16466,0
16467,0
16468,1
16469,1
16470,1
16471,0
16472,1
16473,1
16474,0
16475,0
16476,1
16477,1
16478,0
16479,1
16480,1
16481,1
16482,1
16483,0
16484,0
16485,1
16486,0
16487,0
16488,0
16489,1
16490,0
16491,0
16492,1
16493,0
16494,1
16495,0
16496,0
16497,0
16498,0
16499,0
16500,1
16501,1
16502,0
16503,1
16504,0
16505,1
16506,1
16507,1
16508,0
16509,0
16510,0
16511,1
16512,1
16513,1
16514,0
16515,0
16516,1
16517,0
16518,0
16519,1
16520,1
16521,0
16522,1
16523,1
16524,0
16525,1
16526,1
16527,1
16528,0
16529,1
16530,0
16531,0
16532,1
16533,0
16534,0
16535,1
16536,1
16537,1
16538,1
16539,0
16540,0
16541,1
16542,1
16543,0
16544,1
16545,0
16546,0
16547,0
16548,0
16549,1
16550,0
16551,1
16552,0
16553,0
16554,0
16555,0
16556,1
16557,1
16558,0
16559,0
16560,0
16561,1
16562,1
16563,1
16564,1
16565,1
16566,1
16567,1
16568,0
16569,0
16570,0
16571,0
16572,0
16573,0
16574,1
16575,0
16576,1
16577,1
16578,1
16579,0
16580,0
16581,0
16582,1
16583,1
16584,1
16585,1
16586,1
16587,1
16588,1
16589,1
16590,0
16591,0
16592,0
16593,1
16594,1
16595,1
16596,1
16597,0
16598,1
16599,0
16600,0
16601,0
16602,0
16603,0
16604,1
16605,1
16606,0
16607,1
16608,0
16609,1
16610,0
16611,1
16612,0
16613,1
16614,1
16615,0
16616,0
16617,0
16618,1
16619,0
16620,0
16621,0
16622,0
16623,1
16624,0
16625,1
16626,0
16627,0
16628,0
16629,1
16630,1
16631,1
16632,0
16633,1
16634,0
16635,0
16636,0
16637,0
16638,0
16639,0
16640,1
16641,0
16642,1
16643,0
16644,1
16645,0
16646,0
16647,0
16648,1
16649,0
16650,1
16651,1
16652,0
16653,1
16654,1
16655,1
16656,0
16657,0
16658,0
16659,0
16660,0
16661,1
16662,0
16663,1
16664,1
16665,1
16666,0
16667,0
16668,1
16669,1
16670,1
16671,0
16672,1
16673,0
16674,0
16675,1
16676,0
16677,0
16678,0
16679,0
16680,1
16681,1
16682,1
16683,1
16684,0
16685,0
16686,0
16687,1
16688,0
16689,0
16690,1
16691,1
16692,0
16693,1
16694,0
16695,0
16696,0
16697,0
16698,1
16699,0
16700,1
16701,0
16702,1
16703,1
16704,1
16705,0
16706,1
16707,0
16708,0
16709,1
16710,0
16711,0
16712,1
16713,1
16714,0
16715,1
16716,0
16717,1
16718,0
16719,0
16720,0
16721,0
16722,0
16723,1
16724,1
16725,0
16726,1
16727,1
16728,0
16729,0
16730,0
16731,1
16732,1
16733,1
16734,0
16735,0
16736,1
16737,1
16738,0
16739,1
16740,1
16741,1
16742,0
16743,1
16744,0
16745,1
16746,0
16747,1
16748,1
16749,1
16750,1
16751,0
16752,0
16753,1
16754,0
16755,1
16756,0
16757,0
16758,0
16759,1
16760,0
16761,0
16762,1
16763,0
16764,1
16765,0
16766,0
16767,1
16768,0
16769,1
16770,0
16771,0
16772,1
16773,0
16774,0
16775,1
16776,0
16777,1
16778,1
16779,1
16780,0
16781,0
16782,1
16783,1
16784,1
16785,0
16786,1
16787,0
16788,1
16789,0
16790,0
16791,0
16792,1
16793,0
16794,0
16795,0
16796,0
16797,0
16798,0
16799,1
16800,1
16801,0
16802,0
16803,1
16804,1
16805,0
16806,0
16807,1
16808,1
16809,1
16810,0
16811,0
16812,0
16813,0
16814,0
16815,0
16816,0
16817,0
16818,0
16819,0
16820,1
16821,1
16822,1
16823,1
16824,0
16825,0
16826,0
16827,1
16828,0
16829,0
16830,0
16831,1
16832,1
16833,0
16834,1
16835,0
16836,1
16837,1
16838,0
16839,1
16840,0
16841,0
16842,0
16843,1
16844,1
16845,0
16846,1
16847,0
16848,0
16849,0
16850,0
16851,1
16852,1
16853,1
16854,0
16855,0
16856,0
16857,0
16858,0
16859,0
16860,0
16861,1
16862,0
16863,1
16864,0
16865,0
16866,1
16867,1
16868,1
16869,0
16870,0
16871,0
16872,0
16873,1
16874,0
16875,0
16876,0
16877,0
16878,0
16879,0
16880,0
16881,0
16882,0
16883,1
16884,0
16885,1
16886,0
16887,0
16888,0
16889,0
16890,0
16891,0
16892,0
16893,1
16894,0
16895,1
16896,1
16897,0
16898,1
16899,1
16900,1
16901,0
16902,1
16903,1
16904,0
16905,0
16906,0
16907,0
16908,1
16909,0
16910,1
16911,0
16912,1
16913,0
16914,0
16915,1
16916,1
16917,0
16918,0
16919,0
16920,0
16921,1
16922,0
16923,1
16924,1
16925,1
16926,1
16927,0
16928,0
16929,0
16930,0
16931,0
16932,0
16933,1
16934,1
16935,0
16936,1
16937,0
16938,0
16939,0
16940,1
16941,1
16942,0
16943,0
16944,1
16945,1
16946,1
16947,0
16948,0
16949,1
16950,0
16951,0
16952,0
16953,0
16954,1
16955,0
16956,0
16957,0
16958,0
16959,1
16960,1
16961,1
16962,1
16963,1
16964,1
16965,0
16966,0
16967,0
16968,0
16969,0
16970,0
16971,0
16972,1
16973,0
16974,1
16975,1
16976,0
16977,1
16978,1
16979,0
16980,0
16981,0
16982,0
16983,0
16984,1
16985,0
16986,0
16987,0
16988,0
16989,1
16990,0
16991,0
16992,1
16993,1
16994,1
16995,1
16996,0
16997,0
16998,0
16999,0
17000,1
17001,0
17002,0
17003,1
17004,0
17005,1
17006,0
17007,0
17008,0
17009,0
17010,0
17011,0
17012,0
17013,1
17014,0
17015,0
17016,1
17017,1
17018,0
17019,0
17020,0
17021,0
17022,1
17023,0
17024,0
17025,1
17026,0
17027,1
17028,1
17029,0
17030,1
17031,0
17032,0
17033,1
17034,1
17035,0
17036,0
17037,1
17038,1
17039,0
17040,0
17041,1
17042,0
17043,1
17044,1
17045,0
17046,1
17047,0
17048,0
17049,0
17050,1
17051,1
17052,0
17053,1
17054,0
17055,0
17056,1
17057,0
17058,0
17059,1
17060,1
17061,0
17062,1
17063,0
17064,1
17065,1
17066,1
17067,1
17068,1
17069,1
17070,0
17071,0
17072,0
17073,0
17074,1
17075,1
17076,0
17077,0
17078,0
17079,0
17080,1
17081,1
17082,1
17083,1
17084,1
17085,0
17086,1
17087,1
17088,0
17089,0
17090,0
17091,1
17092,0
17093,1
17094,0
17095,0
17096,1
17097,0
17098,1
17099,1
17100,0
17101,1
17102,1
17103,1
17104,0
17105,0
17106,1
17107,1
17108,0
17109,0
17110,1
17111,0
17112,1
17113,0
17114,0
17115,1
17116,1
17117,1
17118,1
17119,0
17120,1
17121,1
17122,0
17123,1
17124,0
17125,0
17126,0
17127,0
17128,1
17129,1
17130,0
17131,1
17132,0
17133,0
17134,1
17135,1
17136,1
17137,1
17138,0
17139,0
17140,0
17141,0
17142,1
17143,0
17144,0
17145,0
17146,1
17147,1
17148,1
17149,0
17150,1
17151,1
17152,0
17153,0
17154,0
17155,0
17156,1
17157,0
17158,1
17159,1
17160,0
17161,0
17162,0
17163,0
17164,1
17165,0
17166,0
17167,0
17168,0
17169,0
17170,1
17171,1
17172,0
17173,0
17174,0
17175,0
17176,1
17177,1
17178,0
17179,0
17180,0
17181,0
17182,0
17183,0
17184,0
17185,1
17186,1
17187,0
17188,1
17189,1
17190,0
17191,0
17192,1
17193,1
17194,1
17195,1
17196,0
17197,0
17198,0
17199,0
17200,0
17201,0
17202,1
17203,1
17204,0
17205,0
17206,1
17207,0
17208,0
17209,0
17210,0
17211,1
17212,1
17213,0
17214,0
17215,0
17216,0
17217,1
17218,0
17219,1
17220,0
17221,0
17222,0
17223,1
17224,0
17225,1
17226,1
17227,1
17228,0
17229,0
17230,1
17231,0
17232,1
17233,1
17234,1
17235,0
17236,0
17237,1
17238,1
17239,0
17240,0
17241,1
17242,0
17243,1
17244,0
17245,1
17246,1
17247,0
17248,0
17249,1
17250,1
17251,1
17252,0
17253,0
17254,0
17255,1
17256,1
17257,0
17258,0
17259,0
17260,0
17261,1
17262,0
17263,1
17264,0
17265,1
17266,1
17267,1
17268,0
17269,1
17270,1
17271,1
17272,0
17273,1
17274,0
17275,1
17276,1
17277,0
17278,0
17279,0
17280,0
17281,1
17282,1
17283,0
17284,0
17285,0
17286,0
17287,1
17288,0
17289,0
17290,0
17291,1
17292,0
17293,1
17294,0
17295,1
17296,0
17297,0
17298,0
17299,0
17300,0
17301,1
17302,0
17303,0
17304,1
17305,1
17306,0
17307,0
17308,0
17309,1
17310,0
17311,1
17312,1
17313,0
17314,1
17315,0
17316,0
17317,1
17318,1
17319,0
17320,1
17321,1
17322,0
17323,1
17324,1
17325,1
17326,1
17327,1
17328,0
17329,1
17330,0
17331,0
17332,0
17333,0
17334,1
17335,1
17336,1
17337,0
17338,0
17339,1
17340,1
17341,0
17342,1
17343,1
17344,0
17345,0
17346,1
17347,0
17348,0
17349,0
17350,1
17351,1
17352,0
17353,0
17354,0
17355,0
17356,0
17357,1
17358,0
17359,0
17360,0
17361,0
17362,0
17363,0
17364,0
17365,1
17366,1
17367,0
17368,0
17369,0
17370,0
17371,1
17372,1
17373,1
17374,0
17375,0
17376,0
17377,0
17378,0
17379,1
17380,0
17381,1
17382,0
17383,1
17384,0
17385,0
17386,1
17387,0
17388,0
17389,0
17390,1
17391,1
17392,0
17393,1
17394,0
17395,1
17396,0
17397,0
17398,0
17399,0
17400,1
17401,1
17402,1
17403,0
17404,0
17405,1
17406,1
17407,0
17408,0
17409,0
17410,0
17411,0
17412,0
17413,0
17414,0
17415,0
17416,1
17417,0
17418,0
17419,0
17420,0
17421,0
17422,1
17423,0
17424,1
17425,0
17426,0
17427,0
17428,1
17429,1
17430,1
17431,1
17432,0
17433,0
17434,0
17435,1
17436,0
17437,0
17438,0
17439,0
17440,0
17441,1
17442,1
17443,1
17444,0
17445,1
17446,0
17447,0
17448,1
17449,1
17450,1
17451,1
17452,1
17453,0
17454,0
17455,0
17456,0
17457,1
17458,0
17459,1
17460,0
17461,1
17462,1
17463,0
17464,1
17465,1
17466,0
17467,1
17468,1
17469,1
17470,1
17471,0
17472,1
17473,1
17474,0
17475,0
17476,1
17477,1
17478,0
17479,1
17480,0
17481,0
17482,1
17483,1
17484,0
17485,0
17486,1
17487,0
17488,0
17489,0
17490,1
17491,1
17492,0
17493,1
17494,0
17495,0
17496,0
17497,1
17498,1
17499,0
17500,1
17501,1
17502,0
17503,0
17504,0
17505,0
17506,1
17507,0
17508,1
17509,0
17510,1
17511,0
17512,0
17513,1
17514,1
17515,1
17516,1
17517,1
17518,0
17519,1
17520,1
17521,0
17522,1
17523,0
17524,0
17525,0
17526,1
17527,0
17528,0
17529,0
17530,1
17531,0
17532,1
17533,1
17534,0
17535,1
17536,0
17537,0
17538,1
17539,0
17540,0
17541,1
17542,1
17543,1
17544,0
17545,1
17546,0
17547,1
17548,0
17549,1
17550,1
17551,0
17552,0
17553,1
17554,0
17555,1
17556,0
17557,1
17558,1
17559,1
17560,0
17561,0
17562,0
17563,1
17564,0
17565,0
17566,0
17567,1
17568,0
17569,0
17570,0
17571,1
17572,1
17573,0
17574,0
17575,0
17576,0
17577,1
17578,0
17579,1
17580,0
17581,0
17582,0
17583,1
17584,0
17585,1
17586,1
17587,1
17588,0
17589,0
17590,0
17591,1
17592,1
17593,1
17594,1
17595,1
17596,0
17597,1
17598,0
17599,1
17600,0
17601,1
17602,0
17603,1
17604,0
17605,1
17606,1
17607,1
17608,1
17609,0
17610,0
17611,0
17612,0
17613,1
17614,0
17615,0
17616,0
17617,1
17618,0
17619,1
17620,0
17621,0
17622,1
17623,1
17624,1
17625,0
17626,0
17627,0
17628,0
17629,0
17630,1
17631,1
17632,1
17633,0
17634,1
17635,0
17636,0
17637,0
17638,1
17639,0
17640,0
17641,0
17642,0
17643,1
17644,0
17645,0
17646,0
17647,0
17648,0
17649,0
17650,1
17651,0
17652,0
17653,0
17654,0
17655,0
17656,0
17657,0
17658,1
17659,0
17660,1
17661,0
17662,0
17663,0
17664,0
17665,0
17666,1
17667,1
17668,1
17669,0
17670,1
17671,0
17672,1
17673,0
17674,0
17675,1
17676,0
17677,0
17678,1
17679,0
17680,0
17681,1
17682,1
17683,1
17684,0
17685,1
17686,0
17687,0
17688,1
17689,1
17690,1
17691,1
17692,0
17693,0
17694,0
17695,0
17696,1
17697,0
17698,0
17699,0
17700,1
17701,0
17702,0
17703,1
17704,1
17705,1
17706,0
17707,0
17708,1
17709,1
17710,1
17711,0
17712,0
17713,1
17714,0
17715,0
17716,1
17717,0
17718,1
17719,1
17720,1
17721,0
17722,0
17723,1
17724,1
17725,0
17726,0
17727,0
17728,1
17729,1
17730,1
17731,1
17732,1
17733,1
17734,1
17735,0
17736,0
17737,0
17738,1
17739,0
17740,0
17741,1
17742,0
17743,0
17744,0
17745,1
17746,0
17747,1
17748,0
17749,0
17750,1
17751,0
17752,0
17753,1
17754,0
17755,1
17756,1
17757,0
17758,1
17759,0
17760,0
17761,1
17762,1
17763,1
17764,0
17765,1
17766,1
17767,1
17768,1
17769,0
17770,1
17771,0
17772,1
17773,0
17774,0
17775,0
17776,0
17777,0
17778,0
17779,1
17780,0
17781,0
17782,1
17783,1
17784,0
17785,1
17786,1
17787,0
17788,1
17789,1
17790,1
17791,0
17792,1
17793,0
17794,1
17795,1
17796,0
17797,1
17798,0
17799,0
17800,0
17801,0
17802,0
17803,0
17804,1
17805,1
17806,1
17807,0
17808,1
17809,0
17810,0
17811,0
17812,0
17813,1
17814,0
17815,1
17816,1
17817,0
17818,0
17819,0
17820,0
17821,1
17822,0
17823,0
17824,0
17825,0
17826,0
17827,0
17828,0
17829,0
17830,1
17831,1
17832,0
17833,1
17834,0
17835,0
17836,1
17837,1
17838,1
17839,1
17840,0
17841,1
17842,1
17843,1
17844,0
17845,1
17846,0
17847,1
17848,1
17849,0
17850,0
17851,0
17852,0
17853,1
17854,0
17855,0
17856,0
17857,0
17858,1
17859,0
17860,0
17861,0
17862,1
17863,1
17864,0
17865,1
17866,0
17867,0
17868,1
17869,0
17870,0
17871,1
17872,1
17873,0
17874,0
17875,0
17876,1
17877,0
17878,1
17879,1
17880,0
17881,1
17882,0
17883,1
17884,0
17885,1
17886,0
17887,1
17888,0
17889,1
17890,0
17891,0
17892,1
17893,0
17894,1
17895,0
17896,0
17897,0
17898,1
17899,0
17900,1
17901,1
17902,1
17903,0
17904,0
17905,1
17906,0
17907,0
17908,1
17909,1
17910,0
17911,0
17912,1
17913,0
17914,0
17915,1
17916,1
17917,0
17918,0
17919,0
17920,1
17921,1
17922,0
17923,0
17924,0
17925,1
17926,0
17927,0
17928,0
17929,1
17930,0
17931,0
17932,1
17933,1
17934,0
17935,1
17936,0
17937,1
17938,1
17939,1
17940,0
17941,0
17942,1
17943,1
17944,0
17945,1
17946,1
17947,1
17948,0
17949,1
17950,0
17951,0
17952,0
17953,0
17954,1
17955,0
17956,1
17957,0
17958,0
17959,1
17960,0
17961,0
17962,1
17963,0
17964,1
17965,0
17966,0
17967,0
17968,0
17969,0
17970,0
